steamid,personaname,loccountrycode,recent_playtime_hours,profileurl,two_weeks
76561198877418195,Ghost bleed,,0.0,https://steamcommunity.com/profiles/76561198877418195/,5.83
76561199219863610,durkd,,0.0,https://steamcommunity.com/profiles/76561199219863610/,3.57
76561198262213868,"Salty, the Salt Shaker",US,0.0,https://steamcommunity.com/id/SaltytheSaltShaker/,70.0
76561199002970275,whatever.,,0.0,https://steamcommunity.com/id/ICONIPUP/,0.0
76561199338019129,SebsFuture,,0.0,https://steamcommunity.com/profiles/76561199338019129/,10.2
76561199290769349,xsidehustle,UA,0.0,https://steamcommunity.com/id/xsidehustle/,33.0
76561199468051299,Wallx,DK,0.0,https://steamcommunity.com/id/youareblackiamwhite/,12.53
76561198046106009,Mister President,KP,0.0,https://steamcommunity.com/profiles/76561198046106009/,0.0
76561198451177097,Chad,,0.0,https://steamcommunity.com/profiles/76561198451177097/,127.97
76561198117296289,send help,,0.0,https://steamcommunity.com/id/JGB123556/,14.45
76561198381136574,Dani (nevastuika),GB,0.0,https://steamcommunity.com/profiles/76561198381136574/,13.63
76561198191288533,Imperfectly,NL,0.0,https://steamcommunity.com/profiles/76561198191288533/,32.7
76561198282746552,Faucy,,0.0,https://steamcommunity.com/id/Lefaucy/,25.23
76561199580336836,Mario.RO84,RO,0.0,https://steamcommunity.com/profiles/76561199580336836/,1.8
76561198960251701,MjK^,SE,0.0,https://steamcommunity.com/id/Pyr0knasen/,27.02
76561198929725811,fleaspin,,0.0,https://steamcommunity.com/profiles/76561198929725811/,2.83
76561199634700442,Not_A_Schizophrenic,US,0.0,https://steamcommunity.com/profiles/76561199634700442/,13.23
76561198029800977,Nakimachi,US,0.0,https://steamcommunity.com/profiles/76561198029800977/,46.93
76561199033863159,have a nice day,,0.0,https://steamcommunity.com/id/kevinn_/,0.28
76561198068284216,piplub,,0.0,https://steamcommunity.com/id/asdf1qqq/,8.82
76561198025092702,bokorn,HU,0.0,https://steamcommunity.com/id/glezmen/,64.18
76561199505479152,sheldoncole661,,0.0,https://steamcommunity.com/profiles/76561199505479152/,93.8
76561198844742779,JefranTR,ID,0.0,https://steamcommunity.com/id/jefrantr/,573.57
76561199112664022,Cocacolapinto,,0.0,https://steamcommunity.com/profiles/76561199112664022/,7.65
76561199059333588,quintasis,CA,0.0,https://steamcommunity.com/profiles/76561199059333588/,19.72
76561199350304201,Xmas Fín,CZ,0.0,https://steamcommunity.com/profiles/76561199350304201/,34.5
76561199241076164,pancake,,0.0,https://steamcommunity.com/profiles/76561199241076164/,18.43
76561198404621209,Skelly,ZA,0.0,https://steamcommunity.com/profiles/76561198404621209/,38.43
76561199564625752,ttg,NL,0.0,https://steamcommunity.com/id/Ttgfrfr/,40.05
76561197984301598,Pocketz,US,0.0,https://steamcommunity.com/profiles/76561197984301598/,0.0
76561198352823458,Vince!!!,,0.0,https://steamcommunity.com/profiles/76561198352823458/,4.17
76561199091442591,execution,,0.0,https://steamcommunity.com/profiles/76561199091442591/,34.48
76561198984240078,Tail,DK,0.0,https://steamcommunity.com/id/Tail_lsb/,52.53
76561198050775510,Jeremwah,US,0.0,https://steamcommunity.com/id/jeremwah/,15.05
76561198075535742,Xeoniios,CZ,0.0,https://steamcommunity.com/id/xeoniios/,30.65
76561199232902538,blueeyesme,RU,0.0,https://steamcommunity.com/profiles/76561199232902538/,0.0
76561199550487875,wegmans pizza,US,0.0,https://steamcommunity.com/id/LittleObscurity/,66.92
76561199511381256,DarthHandle,,0.0,https://steamcommunity.com/profiles/76561199511381256/,0.0
76561198402461917,Michael,US,0.0,https://steamcommunity.com/id/cmichaelstevens/,30.83
76561198322878682,crispyz,,0.0,https://steamcommunity.com/profiles/76561198322878682/,7.87
76561198035687247,path ♥,CA,0.0,https://steamcommunity.com/profiles/76561198035687247/,83.47
76561199244276051,brosky,RU,0.0,https://steamcommunity.com/profiles/76561199244276051/,2.35
76561199375563123,HMN.KE,,0.0,https://steamcommunity.com/id/HMN-KE/,5.65
76561198822537843,TheCoolestNameInator,DE,0.0,https://steamcommunity.com/profiles/76561198822537843/,0.0
76561198296013274,Bac,UM,0.0,https://steamcommunity.com/id/46ChurchLane/,39.4
76561198197933137,lily,US,0.0,https://steamcommunity.com/id/transgenderlolzmeow/,48.45
76561198151511220,smexy,US,0.0,https://steamcommunity.com/id/DatScotty/,3.27
76561199022744079,gsully101,,0.0,https://steamcommunity.com/profiles/76561199022744079/,0.02
76561198957481888,Toru Tamashi,US,0.0,https://steamcommunity.com/id/ToruTamashi/,0.0
76561199780894270,RUINA OFFICIAL,KZ,0.0,https://steamcommunity.com/profiles/76561199780894270/,0.0
76561199564713018,jp_or,,0.0,https://steamcommunity.com/profiles/76561199564713018/,25.68
76561199138047044,Mike Fatfinger,US,0.0,https://steamcommunity.com/id/Ilanodechinees/,0.02
76561199169275968,wary,,0.0,https://steamcommunity.com/profiles/76561199169275968/,0.0
76561199190649055,SrKrt,US,0.0,https://steamcommunity.com/id/krautsauer/,36.72
76561198352567248,vassilevb,,0.0,https://steamcommunity.com/id/vassilevb/,0.0
76561199086755349,Jiggles The Pig,US,0.0,https://steamcommunity.com/id/OinkOinkJiggles/,2.42
76561199387654632,Razznik,US,0.0,https://steamcommunity.com/profiles/76561199387654632/,35.55
76561199078546097,Mountain Dew Code Red,,0.0,https://steamcommunity.com/profiles/76561199078546097/,43.58
76561198163674619,Meka,US,0.0,https://steamcommunity.com/profiles/76561198163674619/,0.03
76561199810060821,Tewty_yt,,0.0,https://steamcommunity.com/profiles/76561199810060821/,1.27
76561199217607920,$_SnarluxX_$,CZ,0.0,https://steamcommunity.com/id/6457sdf/,0.0
76561199327720514,MrRizzGyatt,US,0.0,https://steamcommunity.com/id/Zebra363819638/,51.95
76561199134558172,ZXD2,,0.0,https://steamcommunity.com/id/D3DX2/,0.32
76561199010646056,Smallsalot,US,0.0,https://steamcommunity.com/id/smallsalot/,123.13
76561198011398590,Seasoned Rice,US,0.0,https://steamcommunity.com/id/TransientBlip/,25.12
76561198877404264,chinese dip,SE,0.0,https://steamcommunity.com/profiles/76561198877404264/,35.62
76561199557270998,𝓜𝓪𝓻𝓼𝓿𝓲𝓷,FI,0.0,https://steamcommunity.com/profiles/76561199557270998/,0.0
76561199502025946,Karko_,US,0.0,https://steamcommunity.com/profiles/76561199502025946/,25.3
76561199090254513,Tucker,PL,0.0,https://steamcommunity.com/id/libtardiness/,11.62
76561198108264009,PUNISHED BIG MONEY,,0.0,https://steamcommunity.com/profiles/76561198108264009/,142.05
76561198256095174,Kauppinens kass <3,FI,0.0,https://steamcommunity.com/profiles/76561198256095174/,25.82
76561198299059528,wedders,GB,0.0,https://steamcommunity.com/id/WEDDERS/,6.58
76561199386405227,NotCatgameplay,,0.0,https://steamcommunity.com/id/catgamplay/,162.37
76561198884355646,Mikus,CZ,0.0,https://steamcommunity.com/id/na-co-cumis-debile/,0.0
76561198799658138,sheep_meep,CA,0.0,https://steamcommunity.com/id/sheep_meep/,31.98
76561199057080924,Paranoid Android,,0.0,https://steamcommunity.com/id/ApoKar76/,15.53
76561199262704330,UrbanPencili5,SK,0.0,https://steamcommunity.com/id/UrbanPencili5/,60.7
76561199122578295,TypeO,US,0.0,https://steamcommunity.com/profiles/76561199122578295/,53.78
76561199110060644,BUNGUS_,,0.0,https://steamcommunity.com/profiles/76561199110060644/,5.68
76561199070374180,aFFect,UA,0.0,https://steamcommunity.com/profiles/76561199070374180/,33.07
76561198980107405,可愛的小青蛙,CA,0.0,https://steamcommunity.com/profiles/76561198980107405/,4.75
76561198066866904,eeeeeeeee,,0.0,https://steamcommunity.com/profiles/76561198066866904/,129.27
76561199228897605,BreadBrain,AU,0.0,https://steamcommunity.com/profiles/76561199228897605/,17.3
76561198873503311,Smeeb,,0.0,https://steamcommunity.com/profiles/76561198873503311/,31.85
76561198244576908,Machado.,CH,0.0,https://steamcommunity.com/id/Lp_MitKartoffel/,47.88
76561198032137848,Redrusty66,US,0.0,https://steamcommunity.com/id/redrusty66/,8.22
76561198267774116,HolyReeeee,US,0.0,https://steamcommunity.com/id/Spidey08/,46.8
76561199620626493,Dogestruction,,0.0,https://steamcommunity.com/profiles/76561199620626493/,30.65
76561199761486945,syl,,0.0,https://steamcommunity.com/profiles/76561199761486945/,14.33
76561198955807221,-_-,,0.0,https://steamcommunity.com/profiles/76561198955807221/,32.2
76561198004693413,r4in,CZ,0.0,https://steamcommunity.com/id/r4incs/,23.93
76561198197443322,Noregrats,,0.0,https://steamcommunity.com/id/Noregrats699/,41.72
76561198972632498,.minecraft\resourcepacks\sperma,PL,0.0,https://steamcommunity.com/id/---n/,32.9
76561199681671962,therealralseideltarune,,0.0,https://steamcommunity.com/profiles/76561199681671962/,94.42
76561198145776064,Big Ev The Greek,US,0.0,https://steamcommunity.com/profiles/76561198145776064/,44.38
76561199448738684,conr,,0.0,https://steamcommunity.com/profiles/76561199448738684/,89.28
76561199526936476,Ｃ++,,0.0,https://steamcommunity.com/id/Sockmasterrulez/,31.12
76561199798405948,shok,US,0.0,https://steamcommunity.com/profiles/76561199798405948/,288.65
76561198872745406,Fabi,TW,0.0,https://steamcommunity.com/profiles/76561198872745406/,35.9
76561199229524661,LemonadeLiquor レモネード,GB,0.0,https://steamcommunity.com/profiles/76561199229524661/,0.0
76561199637324210,henry,BR,0.0,https://steamcommunity.com/profiles/76561199637324210/,16.82
76561198417844677,markwangxiaowang,US,0.0,https://steamcommunity.com/profiles/76561198417844677/,30.07
76561197960917149,FriZa,GB,0.0,https://steamcommunity.com/id/FriZaDBZ/,25.27
76561198124544984,Alex,PL,0.0,https://steamcommunity.com/id/ZoeMuller/,54.48
76561198080895002,IvanIceSpike,,0.0,https://steamcommunity.com/id/IvanIceSpike/,0.0
76561198061006973,MeNoDuck,LT,0.0,https://steamcommunity.com/id/MeNoDuck/,0.0
76561198329511295,CAPSLOCKB,NL,0.0,https://steamcommunity.com/id/capslockb/,3.63
76561198847085220,ZPD,,0.0,https://steamcommunity.com/profiles/76561198847085220/,0.02
76561198832691421,zank,US,0.0,https://steamcommunity.com/profiles/76561198832691421/,7.43
76561198009236103,Raul2k,RO,0.0,https://steamcommunity.com/id/raul2kkcoaie/,11.37
76561198870987803,The bad cat,,0.0,https://steamcommunity.com/profiles/76561198870987803/,18.38
76561198049737824,Farkoth,AQ,0.0,https://steamcommunity.com/id/farkoth/,39.93
76561199086337348,waffleiron.mp4,US,0.0,https://steamcommunity.com/id/caffeineoncrack/,5.07
76561199548937394,davidutz2323,,41.02,https://steamcommunity.com/profiles/76561199548937394/,43.72
76561199071959776,CaptinCob,,0.0,https://steamcommunity.com/profiles/76561199071959776/,0.0
76561198042106643,Humongous Chungus Among Us,,114.67,https://steamcommunity.com/id/thehumonguouschungusamongus/,112.57
76561198402152957,(  ͡❛͜ʖ ͡❛),DE,33.13,https://steamcommunity.com/profiles/76561198402152957/,34.6
76561199373849072,HerDerf,US,0.0,https://steamcommunity.com/id/1953123/,0.0
76561199619570216,Vanitick,US,35.17,https://steamcommunity.com/profiles/76561199619570216/,37.73
76561198374398245,Noel,AU,52.32,https://steamcommunity.com/id/b-baka-that-is-l-l-lewd/,53.27
76561198238327058,RockShah,TR,54.72,https://steamcommunity.com/profiles/76561198238327058/,56.15
76561198877262004,OneSavior26,,0.0,https://steamcommunity.com/id/YEWE26/,0.0
76561197976832849,masivo bro,,3.58,https://steamcommunity.com/profiles/76561197976832849/,2.73
76561198256737285,HardToPort,US,88.4,https://steamcommunity.com/id/RobynDabank/,92.17
76561199398126971,YourDoomHasArrived(GER),DE,72.68,https://steamcommunity.com/profiles/76561199398126971/,70.08
76561198389724253,gnomo,SV,72.83,https://steamcommunity.com/profiles/76561198389724253/,65.78
76561199288202412,Eve_Panima82,US,12.05,https://steamcommunity.com/profiles/76561199288202412/,28.7
76561199202111001,VENDETTA,CA,64.23,https://steamcommunity.com/id/VendettaTheSigma/,65.6
76561197964086087,Ate8,US,85.22,https://steamcommunity.com/id/Ate8/,72.25
76561198984471551,xXPu$$ySlay3rXx,IR,27.67,https://steamcommunity.com/profiles/76561198984471551/,25.07
76561198995078547,kimuaz,,11.35,https://steamcommunity.com/profiles/76561198995078547/,10.13
76561199453493686,vicc,US,5015.27,https://steamcommunity.com/profiles/76561199453493686/,5188.88
76561199619227871,fanismeme,,43.02,https://steamcommunity.com/profiles/76561199619227871/,44.43
76561197999960375,feloniousCephalopod,,11.27,https://steamcommunity.com/id/cheesecheesecheesecheesecheesech/,9.45
76561198983973773,iamd0nee,,33.5,https://steamcommunity.com/id/bilaldereli/,37.0
76561199436269759,cheetah,,0.0,https://steamcommunity.com/profiles/76561199436269759/,0.0
76561198137871529,BarryDuhOg,,0.0,https://steamcommunity.com/profiles/76561198137871529/,0.0
76561199117532876,Dnsh86,,0.0,https://steamcommunity.com/profiles/76561199117532876/,0.0
76561199244236353,ッ返回大廳ッ,,33.42,https://steamcommunity.com/profiles/76561199244236353/,71.32
76561198986270211,Microsoft Office 97,CA,43.9,https://steamcommunity.com/profiles/76561198986270211/,42.9
76561198968023948,Danding,,29.22,https://steamcommunity.com/profiles/76561198968023948/,27.72
76561199637108732,Rambo Ka Chacha ツ,IN,52.77,https://steamcommunity.com/id/RamboKaChacha/,52.92
76561198047354320,pauline58a,,87.85,https://steamcommunity.com/profiles/76561198047354320/,86.9
76561198366579108,penalty,LU,47.92,https://steamcommunity.com/profiles/76561198366579108/,38.68
76561198019819899,Doc Bok,IE,18.35,https://steamcommunity.com/id/bokmcdok/,22.48
76561198452738720,Kurz,KZ,46.05,https://steamcommunity.com/profiles/76561198452738720/,46.87
76561199674398036,KrInGeR_LoL,,0.0,https://steamcommunity.com/profiles/76561199674398036/,0.0
76561198983899812,Горыныч✅,RU,40.02,https://steamcommunity.com/id/ZhuleeeeRUSSIABABY/,35.85
76561198048484453,Valant,,60.3,https://steamcommunity.com/id/fatlordgheb/,63.53
76561199133252164,TN | V.S.N,TN,0.0,https://steamcommunity.com/profiles/76561199133252164/,0.0
76561198152213510,Tana Mongeau,US,43.35,https://steamcommunity.com/profiles/76561198152213510/,40.43
76561199231813925,Agamer,,26.55,https://steamcommunity.com/id/Whitecrossburner/,28.58
76561199496332071,nobara,VG,7.53,https://steamcommunity.com/profiles/76561199496332071/,6.78
76561198274587850,Rovas117,,59.23,https://steamcommunity.com/id/rovas117/,56.1
76561199239568743,Jothan,,10.07,https://steamcommunity.com/profiles/76561199239568743/,11.85
76561199116722955,doger,,31.1,https://steamcommunity.com/profiles/76561199116722955/,33.33
76561199504551771,zipperman20080817,,0.0,https://steamcommunity.com/profiles/76561199504551771/,0.0
76561199804795115,jatruckers28,US,1.85,https://steamcommunity.com/profiles/76561199804795115/,0.7
76561198038891875,SHARRK,SA,0.0,https://steamcommunity.com/profiles/76561198038891875/,0.0
76561198404757777,durpy77,,18.03,https://steamcommunity.com/profiles/76561198404757777/,19.8
76561199743390840,Fa1Me♥,SK,0.0,https://steamcommunity.com/profiles/76561199743390840/,0.0
76561199189651325,NoKillChill,US,48.6,https://steamcommunity.com/profiles/76561199189651325/,45.77
76561198403831771,keksik,,26.72,https://steamcommunity.com/profiles/76561198403831771/,27.95
76561199183164889,majorow21,,199.33,https://steamcommunity.com/id/Majoruchiha/,199.2
76561198116977448,Rudyphox,US,80.53,https://steamcommunity.com/id/rudyphox/,91.33
76561198051695966,wewellwinn,,0.0,https://steamcommunity.com/id/hiroshimamonamour/,0.0
76561199000943428,bryan,US,26.78,https://steamcommunity.com/id/bryankern/,27.35
76561198179383242,nukes4fun,CA,90.08,https://steamcommunity.com/id/nukes4fun/,92.62
76561198144236380,Sniper,SY,96.0,https://steamcommunity.com/id/string_01/,96.32
76561199097179285,pork chop miggy,US,19.18,https://steamcommunity.com/profiles/76561199097179285/,18.67
76561199246037596,Mr_Mamad,,55.13,https://steamcommunity.com/profiles/76561199246037596/,99.45
76561199107777728,pathakpravesh9,IN,0.87,https://steamcommunity.com/profiles/76561199107777728/,1.37
76561199026150569,marshie,PL,34.88,https://steamcommunity.com/profiles/76561199026150569/,35.22
76561198082977350,Greens,US,29.92,https://steamcommunity.com/id/LegitGreenBoi/,35.92
76561198116694153,Phil.dor.son,,2.67,https://steamcommunity.com/profiles/76561198116694153/,2.67
76561199507283778,btur,CA,0.0,https://steamcommunity.com/profiles/76561199507283778/,0.0
76561199361958419,amir_mame,IR,1.97,https://steamcommunity.com/id/amirsotonurl/,2.77
76561198036314806,LaFlamex99,,63.7,https://steamcommunity.com/id/laflameiv/,62.32
76561199097180687,gulь,NE,24.02,https://steamcommunity.com/profiles/76561199097180687/,26.0
76561198799309093,assSniffer99,,110.12,https://steamcommunity.com/profiles/76561198799309093/,0.0
76561198987851253,greenToaster,FI,55.7,https://steamcommunity.com/id/greenToastr/,60.68
76561198429352265,Andrei,RO,15.88,https://steamcommunity.com/profiles/76561198429352265/,15.88
76561198854964997,terrariangamer1,,41.9,https://steamcommunity.com/id/12345237/,40.12
76561198839162392,SuperMairo,US,21.65,https://steamcommunity.com/profiles/76561198839162392/,23.2
76561199148906379,ilayda,AT,42.78,https://steamcommunity.com/profiles/76561199148906379/,41.95
76561199104067563,NotVeganFriendly,,93.78,https://steamcommunity.com/profiles/76561199104067563/,79.5
76561199079397861,Harmonia,,54.78,https://steamcommunity.com/profiles/76561199079397861/,57.07
76561199815730337,Gr00er,,57.17,https://steamcommunity.com/id/z00phhh/,64.8
76561199249241406,Red Wolf of Radagon,,0.0,https://steamcommunity.com/profiles/76561199249241406/,0.0
76561198135124651,ItsGamer21,US,27.43,https://steamcommunity.com/profiles/76561198135124651/,52.33
76561198272811445,Srpski_Ratnik,RS,39.72,https://steamcommunity.com/id/SrpskiRatnik/,27.27
76561198282797606,Katie Perry's Lesbian Haircut,,45.07,https://steamcommunity.com/profiles/76561198282797606/,45.47
76561199187951981,LotLizzard-Lucy,US,105.07,https://steamcommunity.com/profiles/76561199187951981/,114.12
76561198347624955,Patrick Texas,RU,13.2,https://steamcommunity.com/profiles/76561198347624955/,12.68
76561199386672396,SnuSnuu21,,6.18,https://steamcommunity.com/profiles/76561199386672396/,6.18
76561199549870465,mend,PL,331.15,https://steamcommunity.com/id/mendified/,323.82
76561198119096689,jaspieer,US,56.68,https://steamcommunity.com/profiles/76561198119096689/,56.87
76561197994048801,Scawteee,US,67.13,https://steamcommunity.com/id/LasciviousInfernus/,82.38
76561199744765628,WAXX,UZ,0.0,https://steamcommunity.com/profiles/76561199744765628/,0.0
76561199185629475,Magik-Shroom,,4.1,https://steamcommunity.com/profiles/76561199185629475/,67.63
76561198194144978,Walter White,,76.25,https://steamcommunity.com/profiles/76561198194144978/,70.82
76561199429838254,Lovell,CM,19.08,https://steamcommunity.com/profiles/76561199429838254/,15.07
76561197999011412,JeNoVaViRuS,,18.75,https://steamcommunity.com/profiles/76561197999011412/,18.35
76561198011331815,KnightofSpades,US,10.23,https://steamcommunity.com/profiles/76561198011331815/,10.23
76561198013853007,badaboy,DE,38.2,https://steamcommunity.com/id/badaboy/,42.4
76561199219677035,pickle,,47.23,https://steamcommunity.com/profiles/76561199219677035/,49.68
76561199189547739,TacoBell,US,58.58,https://steamcommunity.com/profiles/76561199189547739/,55.8
76561198377704093,LongShlong,ZA,40.17,https://steamcommunity.com/profiles/76561198377704093/,37.53
76561199191478401,jLek777,ID,0.0,https://steamcommunity.com/profiles/76561199191478401/,0.0
76561198285175142,snuuziq,US,35.67,https://steamcommunity.com/profiles/76561198285175142/,38.67
76561198155709485,SirOctups,,43.32,https://steamcommunity.com/profiles/76561198155709485/,43.32
76561198835021030,ThickGrimes,US,64.52,https://steamcommunity.com/profiles/76561198835021030/,56.03
76561199608349947,marshalltaylorkv,,16.88,https://steamcommunity.com/profiles/76561199608349947/,34.52
76561199019956980,Nanami,JP,0.0,https://steamcommunity.com/id/NanamiSakora/,0.0
76561199385595592,リブレランナー,JP,0.0,https://steamcommunity.com/id/jakirlol/,0.0
76561198210594925,Jaydenisgreat,US,61.25,https://steamcommunity.com/profiles/76561198210594925/,81.63
76561199637079200,infinite_yamask1,CN,4.22,https://steamcommunity.com/profiles/76561199637079200/,4.22
76561199188216638,lemondy,US,23.8,https://steamcommunity.com/id/lemondeeznuts_3/,24.95
76561199084281389,bl⁧⁧ade,,0.0,https://steamcommunity.com/id/gloproductions/,0.0
76561199591863853,amber,US,17.38,https://steamcommunity.com/profiles/76561199591863853/,13.38
76561198113090279,F+Gamer,US,25.13,https://steamcommunity.com/id/F_plus_gamer/,18.53
76561199167533933,SUKIAYAA,,72.18,https://steamcommunity.com/profiles/76561199167533933/,76.68
76561199379477790,KFas,,15.53,https://steamcommunity.com/id/Hellyeah991919/,15.53
76561199482053179,死_DΣKΛ_死,JP,27.33,https://steamcommunity.com/profiles/76561199482053179/,30.03
76561198328625160,Svante,SE,167.37,https://steamcommunity.com/id/Shippoboy/,181.92
76561198136172941,Anno Nemus,US,12.83,https://steamcommunity.com/id/SilentBoone/,12.83
76561199577679783,8isonic,,0.0,https://steamcommunity.com/profiles/76561199577679783/,0.0
76561199192094077,Xal,AU,58.53,https://steamcommunity.com/profiles/76561199192094077/,58.53
76561198068114271,TacoFries,,45.63,https://steamcommunity.com/profiles/76561198068114271/,50.0
76561199196791111,Mold Gold,,7.77,https://steamcommunity.com/id/Impostor737/,11.37
76561199217202689,Ace,,24.55,https://steamcommunity.com/profiles/76561199217202689/,32.2
76561199177565049,AvestruzRobotico,BR,5.93,https://steamcommunity.com/profiles/76561199177565049/,7.23
76561199071494056,Er4y,GE,109.93,https://steamcommunity.com/profiles/76561199071494056/,104.7
76561199239834753,Evaldas_supermoto,,0.03,https://steamcommunity.com/profiles/76561199239834753/,5.48
76561199250451420,zbardzer,,9.68,https://steamcommunity.com/profiles/76561199250451420/,8.55
76561199621358468,Countryous,,55.53,https://steamcommunity.com/profiles/76561199621358468/,59.95
76561198053565766,WeDontHaveJack,US,31.78,https://steamcommunity.com/id/WeDontHaveJack/,31.33
76561198010393479,Shyv,US,75.77,https://steamcommunity.com/id/Shyvorix/,73.43
76561198062746501,veli naize,,0.0,https://steamcommunity.com/id/jbhq/,0.0
76561198885761381,F L Ξ X,IN,0.0,https://steamcommunity.com/id/N1KHIL/,0.0
76561198149168709,Rzurrt,,50.98,https://steamcommunity.com/id/paradisoscar/,46.13
76561199059402593,AE Jyt,US,21.63,https://steamcommunity.com/id/shadowchief17/,24.6
76561199769210763,whatever makes u sleep at night,SE,51.22,https://steamcommunity.com/profiles/76561199769210763/,50.3
76561199231613150,kenvparris,US,49.65,https://steamcommunity.com/profiles/76561199231613150/,61.5
76561198321716307,Notinkhuman,RU,0.0,https://steamcommunity.com/id/NotInkHuman/,0.0
76561198352041677,Krishi,,49.32,https://steamcommunity.com/profiles/76561198352041677/,48.3
76561198331978492,Narwhal,,0.0,https://steamcommunity.com/profiles/76561198331978492/,0.0
76561197992425458,so freakin tuff,,0.0,https://steamcommunity.com/id/nxgod1/,0.0
76561199121794315,CSGOBENO,SK,28.62,https://steamcommunity.com/profiles/76561199121794315/,28.62
76561199123697612,Tornado990,,0.0,https://steamcommunity.com/profiles/76561199123697612/,0.0
76561198420793582,Yaboiserg21,,59.55,https://steamcommunity.com/id/landdownbelow/,59.13
76561198292667946,ghindaSu,RO,4.95,https://steamcommunity.com/profiles/76561198292667946/,4.95
76561199588149602,jomungus,,49.7,https://steamcommunity.com/profiles/76561199588149602/,50.92
76561198031797638,AC,SK,28.73,https://steamcommunity.com/id/Ejsi/,29.07
76561199030453165,erikjones8,US,0.0,https://steamcommunity.com/profiles/76561199030453165/,0.0
76561199123748636,jacksob,,0.0,https://steamcommunity.com/profiles/76561199123748636/,10.62
76561199505968413,MarshieBerry,,20.22,https://steamcommunity.com/profiles/76561199505968413/,19.98
76561197992740279,Freeleecher,NO,0.0,https://steamcommunity.com/profiles/76561197992740279/,0.0
76561198375474837,iKoN,BE,46.8,https://steamcommunity.com/profiles/76561198375474837/,53.03
76561199394574401,qFresh,GE,27.3,https://steamcommunity.com/profiles/76561199394574401/,26.13
76561197971075520,flamesium,GB,67.28,https://steamcommunity.com/id/flamesium/,71.17
76561198080687234,Hazel,US,83.47,https://steamcommunity.com/id/h423L5Pr0f1L3/,81.98
76561199761553932,robertoh8152009,US,2.7,https://steamcommunity.com/profiles/76561199761553932/,2.7
76561198358242702,Kelso,,1.22,https://steamcommunity.com/profiles/76561198358242702/,1.05
76561199050288913,SpicyHotdog,EG,33.45,https://steamcommunity.com/profiles/76561199050288913/,34.82
76561198376306195,Daviaza,BR,50.13,https://steamcommunity.com/id/Daviaza/,53.33
76561198000582633,JP_JP1,US,242.18,https://steamcommunity.com/id/jp_jp1/,361.48
76561199811483685,MrCrocodile,GB,0.0,https://steamcommunity.com/profiles/76561199811483685/,0.0
76561199228157588,Waddle Doo,,6.9,https://steamcommunity.com/profiles/76561199228157588/,11.17
76561198838163566,MrButtBalls,AU,186.25,https://steamcommunity.com/id/696969696969696969696969420/,201.0
76561198867340745,DarkPh03n1x,US,70.57,https://steamcommunity.com/profiles/76561198867340745/,64.52
76561199502950748,Bob Molinaro,,77.47,https://steamcommunity.com/profiles/76561199502950748/,72.5
76561198344614243,Tsar Gaming,SG,40.57,https://steamcommunity.com/id/TSARGAMINGYT/,39.82
76561199260621573,Atomic,,0.18,https://steamcommunity.com/profiles/76561199260621573/,0.85
76561199679619121,Phantom the Fox,,21.97,https://steamcommunity.com/profiles/76561199679619121/,20.32
76561199137339521,Granild,DK,76.3,https://steamcommunity.com/profiles/76561199137339521/,77.27
76561198804914311,S0ra,,242.43,https://steamcommunity.com/id/S0raWasTaken/,385.2
76561198056329822,Zio,,202.88,https://steamcommunity.com/id/KaelZio/,207.77
76561199743368344,KAPISKA,RU,49.8,https://steamcommunity.com/profiles/76561199743368344/,46.73
76561198336783414,aly,,174.15,https://steamcommunity.com/profiles/76561198336783414/,158.73
76561199697713563,Elagabalus,US,0.0,https://steamcommunity.com/id/elagabalus5/,0.0
76561198147825086,Neon,,0.0,https://steamcommunity.com/id/69858519/,0.0
76561199116201985,httpskentodd,ID,0.0,https://steamcommunity.com/profiles/76561199116201985/,0.0
76561199033127540,gts enjoyer,CA,39.05,https://steamcommunity.com/id/c0ld2k/,39.17
76561199245937752,xtrabutbetter,,39.47,https://steamcommunity.com/id/xtrabutbetter/,39.78
76561198256587476,kazuya yakuza,,24.53,https://steamcommunity.com/profiles/76561198256587476/,26.22
76561198002072025,Z3R0,,50.58,https://steamcommunity.com/id/apathetic_angel/,49.18
76561199151234976,GrzechOrzech,PL,4.68,https://steamcommunity.com/profiles/76561199151234976/,4.68
76561197970774142,Bozzy,GB,0.53,https://steamcommunity.com/profiles/76561197970774142/,0.53
76561198319078379,Ame ♡,JP,10.13,https://steamcommunity.com/id/maomaoxy555/,10.13
76561198095148637,EGGFUCKER_9000,US,36.35,https://steamcommunity.com/profiles/76561198095148637/,40.48
76561198863792410,MinJM,CA,11.03,https://steamcommunity.com/profiles/76561198863792410/,12.13
76561198992842057,RevolverSnake412,,17.57,https://steamcommunity.com/id/revolversnake412/,21.88
76561198131040984,slenderbro,NL,42.88,https://steamcommunity.com/id/SlenderBro1/,50.27
76561198050474499,Samm,DK,80.65,https://steamcommunity.com/id/samcnut/,79.23
76561198965152595,tgally,US,63.07,https://steamcommunity.com/id/tgally/,62.23
76561199169034204,PxDor2,GB,37.0,https://steamcommunity.com/profiles/76561199169034204/,36.37
76561199275449470,Racial slur slut,,9.63,https://steamcommunity.com/profiles/76561199275449470/,9.62
76561199163670080,`313`,,34.9,https://steamcommunity.com/id/sike11312/,36.87
76561199672223855,Hex: Toast,US,94.03,https://steamcommunity.com/profiles/76561199672223855/,96.97
